"videoId","commentId","parentId","author","text","likeCount","publishedAt","updatedAt","viewerRating","canRate","reply"
"igs7GoIU4MU","UgxmzN4YdaMI4HcnT3h4AaABAg",NA,"@张延辉","沙发",0,"2024-06-24T12:32:22Z","2024-06-24T12:32:22Z","none",TRUE,FALSE
"igs7GoIU4MU","UgwOi-CHhBLVHip-vXB4AaABAg",NA,"@靈靈-n1q","第二✌️",0,"2024-06-24T12:33:37Z","2024-06-24T12:33:37Z","none",TRUE,FALSE
"igs7GoIU4MU","Ugx4WyyRuSdXiSNM_EF4AaABAg",NA,"@yeeseahlee6775","第三🎉",0,"2024-06-24T12:42:05Z","2024-06-24T12:42:05Z","none",TRUE,FALSE
"igs7GoIU4MU","UgxMx7BwO7Ftuam0r0t4AaABAg",NA,"@黃柏瑋-f8p","第三~",0,"2024-06-24T12:42:53Z","2024-06-24T12:42:53Z","none",TRUE,FALSE
"igs7GoIU4MU","UgzYYUSpb9_wkvK5UnR4AaABAg",NA,"@Vcb3876","終於有了",4,"2024-06-24T12:43:18Z","2024-06-24T12:43:18Z","none",TRUE,FALSE
"igs7GoIU4MU","UgzhDWE8tw5W1E5agDN4AaABAg",NA,"@美雲王-c8y","這個男生真的好單純、被女生欺騙、被甩、而想不開就跳河自殺、無良貪婪的人害死這個單純的年輕人、真是很不值得、讓我們心痛這個孩子。",8,"2024-06-24T12:45:09Z","2024-06-24T12:45:09Z","none",TRUE,FALSE
"igs7GoIU4MU","UgzkhbvdEO2WPWMd2GR4AaABAg",NA,"@889Aify","雪崩時，沒有一片雪花是無辜的",62,"2024-06-24T12:45:19Z","2024-06-24T12:45:19Z","none",TRUE,FALSE
"igs7GoIU4MU","UgzxlRc54GXPh-Iyci54AaABAg",NA,"@Odelia-11","安息吧 願你在另一個世界快樂",10,"2024-06-24T12:47:53Z","2024-06-24T12:47:53Z","none",TRUE,FALSE
"igs7GoIU4MU","UgzEE39LS55HM5Euuyp4AaABAg",NA,"@dorytsai2253","感覺所有人從胖貓身上撈到好處，唯獨譚小姐沒有，有些人撈到流量和錢財，有些店家白白賺錢，有些機構藉此掩蓋住了真正需要被注意的話題，可謂是群魔亂舞",0,"2024-06-24T12:59:22Z","2024-06-24T12:59:22Z","none",TRUE,FALSE
"igs7GoIU4MU","UgwofJ267IWqTX2Uv714AaABAg",NA,"@Cheryl000712","这些网友不就是在浪费粮食吗？！ 怎么怪起“无良商家”了",18,"2024-06-24T13:01:53Z","2024-06-24T13:01:53Z","none",TRUE,FALSE
"igs7GoIU4MU","UgxGzxhZ1klyEqMGjud4AaABAg",NA,"@xup6u83rm0","14:33 男女近 2:1的金額付出，差距有三十幾萬（台幣？人民幣？），對一個18-21歲的男孩來說金額是很太誇張的金額",53,"2024-06-24T13:02:55Z","2024-06-24T13:02:55Z","none",TRUE,FALSE
"igs7GoIU4MU","UgyQ0ny5dzh1Pm189JN4AaABAg",NA,"@haoyulee6254","為啥選擇自殺，很多方式可以解決",2,"2024-06-24T13:04:19Z","2024-06-24T13:04:19Z","none",TRUE,FALSE
"igs7GoIU4MU","Ugx_ex4WAtj1pkW0SgN4AaABAg",NA,"@200509028","優質",1,"2024-06-24T13:05:47Z","2024-06-24T13:05:47Z","none",TRUE,FALSE
NA,"UgwofJ267IWqTX2Uv714AaABAg.A53rwfaQ_dnA53sP6T4UM0","UgwofJ267IWqTX2Uv714AaABAg","@evelynchen5425","這是兩回事吧",3,"2024-06-24T13:05:54Z","2024-06-24T13:05:54Z","none",TRUE,TRUE
"igs7GoIU4MU","Ugz9PCL5jjCQySchTMp4AaABAg",NA,"@sars1234567","又要再忍痛再聽一次",2,"2024-06-24T13:07:41Z","2024-06-24T13:07:41Z","none",TRUE,FALSE
NA,"UgyQ0ny5dzh1Pm189JN4AaABAg.A53sDSh7GWGA53skLyWaCc","UgyQ0ny5dzh1Pm189JN4AaABAg","@asdlll51","你若和胖貓一樣遇到譚竹這種吸血鬼被她騙錢騙情就知道胖貓當下有多絕望悲憤",1,"2024-06-24T13:08:57Z","2024-06-24T13:08:57Z","none",TRUE,TRUE
"igs7GoIU4MU","UgyrhyOG8OPaTpmUmK14AaABAg",NA,"@haoyulee6254","實錘恐怖情人",17,"2024-06-24T13:09:29Z","2024-06-24T13:09:29Z","none",TRUE,FALSE
"igs7GoIU4MU","UgxSAxfP1hFadJhWDtF4AaABAg",NA,"@tinlolai2230","遇到老千",2,"2024-06-24T13:10:29Z","2024-06-24T13:10:29Z","none",TRUE,FALSE
"igs7GoIU4MU","UgwIld9xFBQFzw8_1wF4AaABAg",NA,"@hannibalyu4314","只能说一个愿打一个愿挨 虽然互有往来 但是这女的2年时间花了对方30多万 就算不是捞女也够贪心的了 男的完全没有社会经验 每天就知道打游戏 也不会打理自己 试问哪个女生会喜欢一个邋里邋遢木讷无趣的男生？因为失恋就做出跳江这么极端的事情 性格问题很大 女生要分手也很正常",9,"2024-06-24T13:12:05Z","2024-06-24T13:12:05Z","none",TRUE,FALSE
"igs7GoIU4MU","UgykN8feqCRfcUkyWHl4AaABAg",NA,"@savagebeaver7493","覃竹其實沒那麼誇張，比她誇張噁心的撈女多了去了 他們至少看起來是真的戀愛過的，不像很多撈女打從一開始就是要詐騙",4,"2024-06-24T13:12:34Z","2024-06-24T13:12:34Z","none",TRUE,FALSE
"igs7GoIU4MU","UgxWv-seIRvsaZ_0zk14AaABAg",NA,"@sammilee442","那女的是拜金女, 不過說實在真的是雙方你情我願, 沒得怪, 那女也沒有太大的欺騙, 就是想要果斷分手, 如果那男的沒有看不開, 其實也只是一段正常不過的感情關係",49,"2024-06-24T13:16:50Z","2024-06-24T13:16:50Z","none",TRUE,FALSE
NA,"UgzhDWE8tw5W1E5agDN4AaABAg.A53q13YaMZyA53ujq_hLM7","UgzhDWE8tw5W1E5agDN4AaABAg","@sars1234567","後續也真的是很痛心，因為被太多奇怪的人利用 跟著後面知道胖貓的姐姐有這樣的操作，不應該繼續復仇 剛看到兩個人的經濟往來時， 是有點欣慰的... 沒有想像中的這麼殘忍... 但我還是十分痛心胖貓在脆弱的時候孤立了自己..",0,"2024-06-24T13:26:21Z","2024-06-24T13:26:21Z","none",TRUE,TRUE
"igs7GoIU4MU","UgzRf8UkGXpSJAu8bhN4AaABAg",NA,"@nimch4hee","我超無法同情這種自以為癡情然後無止盡付出自我感動的 他完全有辦法判斷自己什麼時後要止損 一個人叫你給錢你就給？說實在的就是他色心上頭 為了這個可以用盡一切努力 但自己家人朋友就被拋之腦後🙄 無關性別 今天男女對調都一樣 戀愛腦真的是",344,"2024-06-24T13:26:34Z","2024-06-24T13:37:21Z","none",TRUE,FALSE
"igs7GoIU4MU","Ugw_dKFdUj3ydPKaMhR4AaABAg",NA,"@夏洛特-b6m","胖貓太單純、天涯何處無芳草、 才年僅21歲、正是人生的起點。",44,"2024-06-24T13:27:17Z","2024-06-24T13:27:17Z","none",TRUE,FALSE
"igs7GoIU4MU","Ugxy7c1ReHnjYOpXgEZ4AaABAg",NA,"@benrennei4176","幼稚",1,"2024-06-24T13:29:10Z","2024-06-24T13:29:10Z","none",TRUE,FALSE
"igs7GoIU4MU","UgxIUX92_2_ejBNdIJN4AaABAg",NA,"@avivagong2223","游戏代打两年半能挣八十万？！",1,"2024-06-24T13:29:58Z","2024-06-24T13:29:58Z","none",TRUE,FALSE
NA,"UgwofJ267IWqTX2Uv714AaABAg.A53rwfaQ_dnA53vF9Lek8b","UgwofJ267IWqTX2Uv714AaABAg","@Smashmayo","商家這樣做其實存在欺詐的行為",5,"2024-06-24T13:30:46Z","2024-06-24T13:30:46Z","none",TRUE,TRUE
"igs7GoIU4MU","UgxgYuQYPIPeCIFDyXR4AaABAg",NA,"@Sasa-uh9bp","當初沒有追到最後面的結論 這樣看下來女孩子也不是一昧只要錢，她也是有在存錢，這部分也是那時候我沒有看到的 果然姊姊引導輿論蠻厲害的 這種一邊哭一邊直播的，在我眼裡一律都是假模假樣 點外送食物的網友雖然造成食物浪費但其實也沒有惡意 悼念胖貓，也可能是悼念自己 未曾謀面只是托代練的網友都關心過他的身體，可是好像沒有看到親人的關心? 孩子太年輕了，真的令人感到難過",333,"2024-06-24T13:34:56Z","2024-06-24T13:35:10Z","none",TRUE,FALSE
NA,"UgwofJ267IWqTX2Uv714AaABAg.A53rwfaQ_dnA53vsss3TE1","UgwofJ267IWqTX2Uv714AaABAg","@o854206","完全是兩碼子事 商家已經明擺是詐欺了",4,"2024-06-24T13:36:19Z","2024-06-24T13:36:19Z","none",TRUE,TRUE
"igs7GoIU4MU","Ugy8jUIQcuh-ZZCzeiN4AaABAg",NA,"@TW-已故主席習近平","姐姐鼻子做歪了 他自己知道嗎",4,"2024-06-24T13:39:05Z","2024-06-24T13:39:05Z","none",TRUE,FALSE
"igs7GoIU4MU","UgxufcHvY7wGaYX5TO94AaABAg",NA,"@oya6945","想吃麦当劳又不是自己买不起😅这种自我奉献型感情有时候真的让人吃不消(比如部分父母)",484,"2024-06-24T13:39:15Z","2024-06-24T13:39:15Z","none",TRUE,FALSE
"igs7GoIU4MU","Ugz9ddeUrZXHgOAA8Nh4AaABAg",NA,"@TA-fe1pi","等等 为什么加害者的照片要马赛克呢 而受害者却要赤裸裸的被展示？",4,"2024-06-24T13:46:43Z","2024-06-24T13:46:43Z","none",TRUE,FALSE
"igs7GoIU4MU","UgyXvYjv5LiY0eZIHHV4AaABAg",NA,"@oaktharas","Who cares",0,"2024-06-24T13:47:28Z","2024-06-24T13:47:28Z","none",TRUE,FALSE
"igs7GoIU4MU","Ugyd5Omtyowh0ZtetXp4AaABAg",NA,"@Rudolph0279","天擇",0,"2024-06-24T13:50:23Z","2024-06-24T13:50:23Z","none",TRUE,FALSE
"igs7GoIU4MU","Ugzj2snPKI5mT-TyCtF4AaABAg",NA,"@Stayuptoworking","雖然歪樓，但是當我看到小紅書上一車一車把「外賣山」清掉的影片真的嚇壞了，完全感動不了⋯",194,"2024-06-24T13:51:10Z","2024-06-24T13:51:10Z","none",TRUE,FALSE
"igs7GoIU4MU","UgxirIyNUBS0uITHkT14AaABAg",NA,"@sagaholmes5071","后面女的明显不想和他谈了，这时候就应该划清经济关系并且及时止损。选择离世对于他自己和家人太不值得了。",7,"2024-06-24T13:52:27Z","2024-06-24T13:52:27Z","none",TRUE,FALSE
NA,"UgyQ0ny5dzh1Pm189JN4AaABAg.A53sDSh7GWGA53xxZhtNiN","UgyQ0ny5dzh1Pm189JN4AaABAg","@ceciliagai79","@asdlll51 你没看完视频吗？不是说了互有存储转账，差额只有30万元，这部分都是自愿赠与吗，怎么变成单方面吸血了？",0,"2024-06-24T13:54:26Z","2024-06-24T13:54:26Z","none",TRUE,TRUE
"igs7GoIU4MU","UgzbfZBcy_IATnsU77d4AaABAg",NA,"@user-simonlee","中國人的道德偏差與惡意真教人嘆為觀止啊！",3,"2024-06-24T13:54:56Z","2024-06-24T13:54:56Z","none",TRUE,FALSE
"igs7GoIU4MU","Ugz7lDSYHE5N9z7-pe54AaABAg",NA,"@roraliao8892","金錢最後梳理下來感覺蠻平等阿，而且最後女生也叫他不要轉錢給她",515,"2024-06-24T13:55:08Z","2024-06-24T13:57:46Z","none",TRUE,FALSE
"igs7GoIU4MU","UgzFavojOyV0zOGD3_54AaABAg",NA,"@楊勳勳-d4h","Wayne最近吃得不錯喔 感覺胖了一圈 哈哈",0,"2024-06-24T13:59:13Z","2024-06-24T13:59:13Z","none",TRUE,FALSE
"igs7GoIU4MU","UgyphH-HUgG0dpi6nnh4AaABAg",NA,"@rongtian8585","这个社会现象真的是值得让人反思",7,"2024-06-24T14:00:31Z","2024-06-24T14:00:31Z","none",TRUE,FALSE
