"videoId","commentId","parentId","author","text","likeCount","publishedAt","updatedAt","viewerRating","canRate","reply"
NA,"UgyFoIi_mSmDxkUXmcR4AaABAg.AL14hAIA62xAL15CGFNTZK","UgyFoIi_mSmDxkUXmcR4AaABAg","@jimdoe3288","I posted facts not missinfo about a leaky Mrna vaccine and was banned in 2021....",0,"2025-07-26T03:31:04Z","2025-07-26T03:31:04Z","none",TRUE,TRUE
NA,"Ugx4UFKjdW-18h-0_Dh4AaABAg.AL1-W87ltX3AL16EtlerJA","Ugx4UFKjdW-18h-0_Dh4AaABAg","@MTWIGuyFieriGameBouncerBem","woahhhhhhhhhh",0,"2025-07-26T03:40:10Z","2025-07-26T03:40:10Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgzQAUPBg68DlnAI5N94AaABAg",NA,"@FriendsofMineralTown","I love how she said the AI doesn’t sound like her when it totally does. It’s not exact but when they played the clips over each other it sounded 97% accurate.",267,"2025-07-26T03:59:21Z","2025-07-26T03:59:21Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgyN3657_39Rd4GeeFp4AaABAg",NA,"@joshuakinney7257","At least you are talking about something substantive for a change. The videos will rapidly get to the point where no one will be able to tell what's real or not.",53,"2025-07-26T04:07:48Z","2025-07-26T04:07:48Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwlWfZcHeCf-d6A2Zt4AaABAg",NA,"@S.F.I-Steve","Why there should be a watermark with AI content that can't be taken off then yk its a fake and not real easy as that",29,"2025-07-26T04:10:39Z","2025-07-26T04:10:39Z","none",TRUE,FALSE
NA,"UgyN3657_39Rd4GeeFp4AaABAg.AL19PHmKNbUAL1AnUWfyZn","UgyN3657_39Rd4GeeFp4AaABAg","@MarkSav1","Nbc usually does.",1,"2025-07-26T04:19:58Z","2025-07-26T04:19:58Z","none",TRUE,TRUE
NA,"Ugy8bOfuDwehKrrGmap4AaABAg.AL1-0cP9KfMAL1Au6J_sMx","Ugy8bOfuDwehKrrGmap4AaABAg","@MarkSav1","How? As a dictator?",6,"2025-07-26T04:20:53Z","2025-07-26T04:20:53Z","none",TRUE,TRUE
NA,"UgyN3657_39Rd4GeeFp4AaABAg.AL19PHmKNbUAL1BP_nJG7B","UgyN3657_39Rd4GeeFp4AaABAg","@joshuakinney7257","​@MarkSav1right. Massive earthquake hits and trump is Hitler. Asteroid is falling and trump is a racist. Tsunami incoming and release the Epstein files. All the media is corrupt and twisted, they have an agenda and it's both sides, just don't be a lemming",0,"2025-07-26T04:25:19Z","2025-07-26T04:25:19Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgzqEjwdJ7wEsHSKoet4AaABAg",NA,"@Vincent67337","Not just give it another 5 years and we'll have AI video games.",5,"2025-07-26T04:33:18Z","2025-07-26T04:33:18Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgyQ5llnyGOKNdpUCDt4AaABAg",NA,"@Native722","AI is getting better and better, and one day we may not need news anchors anymore",3,"2025-07-26T04:41:42Z","2025-07-26T04:41:42Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugxzjwa69p_idEW7Z9x4AaABAg",NA,"@rage7761","So wait wait wait Trump can win millions for an “edited” video of him correct? Ok cool. Hey Obama GET YOU SOME LAWYERS AND SUE THE HOLY LORD OUTTA HIM! I mean identical scenarios?",0,"2025-07-26T04:44:14Z","2025-07-26T04:44:14Z","none",TRUE,FALSE
NA,"Ugy8bOfuDwehKrrGmap4AaABAg.AL1-0cP9KfMAL1ELGMzt42","Ugy8bOfuDwehKrrGmap4AaABAg","@harryjove6725","​@MarkSav1savior of our Nation from radicals",0,"2025-07-26T04:50:56Z","2025-07-26T04:50:56Z","none",TRUE,TRUE
NA,"Ugy8bOfuDwehKrrGmap4AaABAg.AL1-0cP9KfMAL1EbGVtMQA","Ugy8bOfuDwehKrrGmap4AaABAg","@harryjove6725","​@T0mF0rdnah, I became a citizen in June 2016, voted for President Trump in November 2016.",0,"2025-07-26T04:53:16Z","2025-07-26T04:53:16Z","none",TRUE,TRUE
"SRA4brHXBBQ","Ugy3nte8XH3xF6UqEpZ4AaABAg",NA,"@cherrypoutines6269","Wait till fake news are used for market manipulation.",0,"2025-07-26T04:53:30Z","2025-07-26T04:53:30Z","none",TRUE,FALSE
NA,"UgyQ5llnyGOKNdpUCDt4AaABAg.AL1DHfelvQzAL1EnTiqPa6","UgyQ5llnyGOKNdpUCDt4AaABAg","@joshr8666","Nobody needs them now",2,"2025-07-26T04:54:55Z","2025-07-26T04:54:55Z","none",TRUE,TRUE
NA,"Ugx4UFKjdW-18h-0_Dh4AaABAg.AL1-W87ltX3AL1FIGmf0pK","Ugx4UFKjdW-18h-0_Dh4AaABAg","@joshr8666","Epstein is not as important as AI.",0,"2025-07-26T04:59:16Z","2025-07-26T04:59:16Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgzcUI8oAgDkvFFsxq54AaABAg",NA,"@tnnsboy18","NBC is nervous they will be getting replaced hahahahhahahaha! Everyone knows when its fake news! We're NOT toddlers!",0,"2025-07-26T05:04:21Z","2025-07-26T05:04:21Z","none",TRUE,FALSE
NA,"Ugx4UFKjdW-18h-0_Dh4AaABAg.AL1-W87ltX3AL1GExJEDrU","Ugx4UFKjdW-18h-0_Dh4AaABAg","@T0mF0rd","@ShawnSullivan-o1f that would be funny, but I wouldn’t entertain that because it goes both ways and he’s about to do it soon",1,"2025-07-26T05:07:33Z","2025-07-26T05:07:33Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgziInD8pUONQ09d2al4AaABAg",NA,"@amelliamendel2227","Artificial media",0,"2025-07-26T05:08:02Z","2025-07-26T05:08:02Z","none",TRUE,FALSE
NA,"Ugx4UFKjdW-18h-0_Dh4AaABAg.AL1-W87ltX3AL1GZg1NMY7","Ugx4UFKjdW-18h-0_Dh4AaABAg","@T0mF0rd","⁠@joshr8666yes. On a wider scale I agree with you. Trump tricked a lot of people into storming the capitol with just words imagine what he could do with deep fake or will do. It’s scary when you can trick somebody’s eyes.",0,"2025-07-26T05:10:23Z","2025-07-26T05:11:22Z","none",TRUE,TRUE
NA,"UgxCjgCEa281Kak61OJ4AaABAg.AL11WN6hP_ZAL1GuXX_vwW","UgxCjgCEa281Kak61OJ4AaABAg","@T0mF0rd","Oh not yet. You know how sometimes AI will say let’s talk about something else. Imagine someone having an AI without restriction.",15,"2025-07-26T05:13:22Z","2025-07-26T05:13:22Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgzofanRctdqwzwIi6Z4AaABAg",NA,"@glow808","is this AI rise happening in all other countries as well?",0,"2025-07-26T05:14:36Z","2025-07-26T05:14:36Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugy9QyG8Ju_iNLEHaw14AaABAg",NA,"@cherrypoutines6269","How is a watermark gonna survive recording the screen with another device?",0,"2025-07-26T05:28:06Z","2025-07-26T05:28:06Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzgxynMsN0adVMOjll4AaABAg",NA,"@kevin-b4e6i","A little critical thinking ...",0,"2025-07-26T05:33:19Z","2025-07-26T05:33:19Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugy1xn7ynJFi8nT-jm94AaABAg",NA,"@PoppyKendra91","AI is about to shut down the entire Hollywood. Then come for my job!",0,"2025-07-26T05:36:49Z","2025-07-26T05:36:49Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwQHylQxzA7WeU58rB4AaABAg",NA,"@AninoNiKugi","AI is inevitable hence, human society's doon is inevitable 😄",0,"2025-07-26T05:43:36Z","2025-07-26T05:43:36Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugx5XJp4ty3zYxlIZUt4AaABAg",NA,"@PotzyMccoy","Boomers mistake the media for real information all the time. At least the AI verisons funny",1,"2025-07-26T05:51:58Z","2025-07-26T05:51:58Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgyrUNSUC95mmSQfJBV4AaABAg",NA,"@Kompatibel","todays people throw everything to internet. i don't know, which real or fake one.",0,"2025-07-26T06:04:14Z","2025-07-26T06:04:14Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugx0JqUqrME0TAhWNpl4AaABAg",NA,"@cMARVEL360","Honestly. Who even falls for any of these Obviously Fake AI Videos? You gotta be on the Spectrum to believe the AI Videos because they lack Real World Context.",0,"2025-07-26T06:22:53Z","2025-07-26T06:22:53Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugxec7PapPvalZt2xl94AaABAg",NA,"@pendleton123","Definition of Fake news.",0,"2025-07-26T06:35:11Z","2025-07-26T06:35:11Z","none",TRUE,FALSE
NA,"Ugyqf4rdnkSpudvsjPB4AaABAg.AL11ZlLhpSZAL1RiyvtIcc","Ugyqf4rdnkSpudvsjPB4AaABAg","@pendleton123","For now",10,"2025-07-26T06:47:54Z","2025-07-26T06:47:54Z","none",TRUE,TRUE
"SRA4brHXBBQ","Ugx67Ton4tux__bf5_x4AaABAg",NA,"@MitchellMaerz","Seeing is deceiving and hearing is misleading.",21,"2025-07-26T07:01:45Z","2025-07-26T07:01:45Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugz6ZZJ5UlvNAj2TWtx4AaABAg",NA,"@wcurdWy","Well, I for one am totally convinced most of the comments on youtube are AI. Can’t blame everything on the ignorant and the young anymore 😂",0,"2025-07-26T07:02:54Z","2025-07-26T07:02:54Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwuKTCtD93KK329CJ14AaABAg",NA,"@Just-Human","So AI news is like corporate news.",72,"2025-07-26T07:23:45Z","2025-07-26T07:23:45Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgxMJMe6wMcgU5xjN8p4AaABAg",NA,"@YourMom-vl2sp","The only ones who are falling for it are MAGA 😂🤣😂",0,"2025-07-26T07:24:19Z","2025-07-26T07:24:19Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgxuvCsr7AP9zDNp2mN4AaABAg",NA,"@Cdmane","Get use to it, it's here to stay!",4,"2025-07-26T07:28:11Z","2025-07-26T07:28:11Z","none",TRUE,FALSE
NA,"UgyQ5llnyGOKNdpUCDt4AaABAg.AL1DHfelvQzAL1Wa4v0LwA","UgyQ5llnyGOKNdpUCDt4AaABAg","@seanthe100","I think it actually gives them more opportunity. Eventually people will crave real people",3,"2025-07-26T07:30:23Z","2025-07-26T07:30:23Z","none",TRUE,TRUE
"SRA4brHXBBQ","Ugyva3ciQd6938dslPZ4AaABAg",NA,"@juswolf22","I’m bout to start cheating and telling my gf it’s ai",0,"2025-07-26T07:36:45Z","2025-07-26T07:36:45Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugy6dHuLN95YiIaQlPF4AaABAg",NA,"@jsksnob3562","This is positively horrifying",389,"2025-07-26T07:47:50Z","2025-07-26T07:47:50Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzgVW4uMfMSsUSnUcp4AaABAg",NA,"@Jesse-and-Lilli","I argue that it doesn't matter. People just pretend to believe what they want. If you aren't willing to do any research outside of FOX News then you are too lazy to have an opinion that matters. Just shut up and stop voting. Let people with working brains and life skills make the decision",0,"2025-07-26T08:09:22Z","2025-07-26T08:10:31Z","none",TRUE,FALSE
NA,"UgxCjgCEa281Kak61OJ4AaABAg.AL11WN6hP_ZAL1aG7f9Mqa","UgxCjgCEa281Kak61OJ4AaABAg","@Jesse-and-Lilli","Not really. Narcissistic sociopaths have been around forever",10,"2025-07-26T08:11:13Z","2025-07-26T08:11:13Z","none",TRUE,TRUE
NA,"UgwlWfZcHeCf-d6A2Zt4AaABAg.AL19j9XgWWvAL1aYBWKDxA","UgwlWfZcHeCf-d6A2Zt4AaABAg","@Jesse-and-Lilli","That wouldn't matter. Many of them put a disclaimer with the source, which always claims to be a ""parody page."" But Republicans are still sourcing it as evidence.",3,"2025-07-26T08:13:41Z","2025-07-26T08:13:41Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgzUorQHaUhQ63KltYF4AaABAg",NA,"@TechnoMageCreator","Society sucks and always did",1,"2025-07-26T08:16:12Z","2025-07-26T08:16:12Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzZYNxm4snfyfRfuTd4AaABAg",NA,"@brandoman4823","Oh well 🤷🏾‍♂️",0,"2025-07-26T08:18:01Z","2025-07-26T08:18:01Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzCb5QMvHhgqIIRY-R4AaABAg",NA,"@Rondal443-blade","😂",0,"2025-07-26T08:19:03Z","2025-07-26T08:19:03Z","none",TRUE,FALSE
NA,"Ugyqf4rdnkSpudvsjPB4AaABAg.AL11ZlLhpSZAL1byXXgTAy","Ugyqf4rdnkSpudvsjPB4AaABAg","@TheProGamerYT20","for now",2,"2025-07-26T08:26:09Z","2025-07-26T08:26:09Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgyLM_bFZz1zXb-yGaR4AaABAg",NA,"@grahamashe9715","AI, even paid AI, is going to become so incredibly regulated there'll be almost nothing left even worth generating. We'll have to go back to hiring people to create original content. Even those will be incredibly regulated given how woke Big Tech is.",0,"2025-07-26T08:52:17Z","2025-07-26T08:52:17Z","none",TRUE,FALSE
NA,"UgyFoIi_mSmDxkUXmcR4AaABAg.AL14hAIA62xAL1fzxZN9r2","UgyFoIi_mSmDxkUXmcR4AaABAg","@PHlophe","and we've got a sitting president reposting it . if this was 2003 we would have thought of a giant prank",22,"2025-07-26T09:01:18Z","2025-07-26T09:01:18Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgxhSnsxdsVxnkmbpj54AaABAg",NA,"@davudramos6327","Google does not care. Their ads are plagued by AI ads that are obviously fake.",0,"2025-07-26T09:03:18Z","2025-07-26T09:03:18Z","none",TRUE,FALSE
NA,"UgyLM_bFZz1zXb-yGaR4AaABAg.AL1exyqs8WDAL1gY5OL0jq","UgyLM_bFZz1zXb-yGaR4AaABAg","@PHlophe","its a bloodbath but there will indeed be so much shyt that we'll get back to regular content sooner than we think",0,"2025-07-26T09:06:06Z","2025-07-26T09:06:06Z","none",TRUE,TRUE
"SRA4brHXBBQ","Ugy6ckOSp9nzxMhoU9N4AaABAg",NA,"@serahcornelia","Keep it easy: block everyone on social media who spread desinformation. Even just once.",0,"2025-07-26T09:06:26Z","2025-07-26T09:06:26Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwqOk1LBZyVaCWZXk94AaABAg",NA,"@Uhgfchngfv","Scary part is it's abuse in court cases. You can frame anyone. Someone really should develop an OPEN SOURCE AI detector. Not some proprietary thing where we have to trust their word giving that entity power themselves.",0,"2025-07-26T09:33:12Z","2025-07-26T09:33:12Z","none",TRUE,FALSE
NA,"UgzQAUPBg68DlnAI5N94AaABAg.AL18RQmbo-GAL1jfXmLmVx","UgzQAUPBg68DlnAI5N94AaABAg","@InfertileSchizo","Maybe even a tad higher than that. Like 97.5%",19,"2025-07-26T09:33:28Z","2025-07-26T09:33:28Z","none",TRUE,TRUE
"SRA4brHXBBQ","Ugx76bOuKbxmmpVrTiN4AaABAg",NA,"@wontsteal","Especially when the real news is all shot on a potato camera. It's really hard to tell when the crappy video footage is actually real or not.",0,"2025-07-26T10:09:30Z","2025-07-26T10:09:30Z","none",TRUE,FALSE
NA,"UgxCjgCEa281Kak61OJ4AaABAg.AL11WN6hP_ZAL1pFxqr1vM","UgxCjgCEa281Kak61OJ4AaABAg","@T0mF0rd","@Jesse-and-Lillinot with a platform to share their stupidity",16,"2025-07-26T10:22:16Z","2025-07-26T10:22:16Z","none",TRUE,TRUE
"SRA4brHXBBQ","Ugz8Ru71VXF7dtYRdst4AaABAg",NA,"@danallmon-bz5nv","As seen on tv 😂",0,"2025-07-26T10:26:12Z","2025-07-26T10:26:12Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugx4BMuNhnZeJ1RlZBx4AaABAg",NA,"@GalaxyBigBird","Ai free speech mf 😎",0,"2025-07-26T10:32:33Z","2025-07-26T10:32:33Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzxcMjz7lU5_Njm4Vd4AaABAg",NA,"@dbelex","If anyone....NBC would know.",3,"2025-07-26T10:32:39Z","2025-07-26T10:32:39Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugxnv1YIlvH1KFUkYax4AaABAg",NA,"@Steve-j8d6t","These news channels were lying way before AI 😂😂😂",0,"2025-07-26T10:44:46Z","2025-07-26T10:44:46Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugwp9pDsOXCRQdFPGEJ4AaABAg",NA,"@hera7884","No, some people believe this stuff is real because it’s so convincing. It should be illegal to make things look like reality because some of it is so subtle and believable it can lead to major consequences. This is not ok",0,"2025-07-26T11:07:45Z","2025-07-26T11:07:45Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzaZA5raPxMb3_wylR4AaABAg",NA,"@caseyblair2341","How did big tech think these tools were going to be used? Deep fakes are most likely their #1 customer. It’s a race to the bottom of the internet.",0,"2025-07-26T11:15:40Z","2025-07-26T11:15:40Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwJqjsdFXfVoIMnU7t4AaABAg",NA,"@YourAllFools","No, what’s not funny, is how truly STUPID the AVERAGE PERSON IS",1,"2025-07-26T11:22:14Z","2025-07-26T11:22:14Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwVxR0j6BE5GzODyDp4AaABAg",NA,"@tvviewer4500","I think the actual news blurs actual reality far more.",8,"2025-07-26T11:24:23Z","2025-07-26T11:24:23Z","none",TRUE,FALSE
NA,"UgyFoIi_mSmDxkUXmcR4AaABAg.AL14hAIA62xAL1wQon6GOn","UgyFoIi_mSmDxkUXmcR4AaABAg","@tvviewer4500","You mean like when they told you that there was a COVID virus killing people?",1,"2025-07-26T11:24:55Z","2025-07-26T11:24:55Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgxH5WJc3l9iBlxCZpl4AaABAg",NA,"@TonyParks-v3u","The mainstream news has been lying and manipulating us for years. Whats the difference.",0,"2025-07-26T11:51:15Z","2025-07-26T11:51:15Z","none",TRUE,FALSE
NA,"UgzQAUPBg68DlnAI5N94AaABAg.AL18RQmbo-GAL1zrVp7LJU","UgzQAUPBg68DlnAI5N94AaABAg","@WW-mf9ss","@InfertileSchizo Definitely closer to 96.2% in my opinion.",30,"2025-07-26T11:54:54Z","2025-07-26T11:54:54Z","none",TRUE,TRUE
NA,"Ugx4UFKjdW-18h-0_Dh4AaABAg.AL1-W87ltX3AL1zzScn5jj","Ugx4UFKjdW-18h-0_Dh4AaABAg","@markdi2","Don't worry you will be outed soon",0,"2025-07-26T11:55:59Z","2025-07-26T11:55:59Z","none",TRUE,TRUE
"SRA4brHXBBQ","UgybOTGSmGkFdaBnGRV4AaABAg",NA,"@BlazeMaster","Yea yea nice hype but I can still recognise the fake easily unless the ai is so good it can synthesise an anime series solely based off my preferences or make a video game just for me on its own without anyone prompting it, I won't consider it as something I should worry about. People can create some awesome stuff with AI but their still easy to tell from actual footage or anime",0,"2025-07-26T12:19:11Z","2025-07-26T12:22:48Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwS1h6eKST94Dvh8yN4AaABAg",NA,"@MAG320","Where's Snopes when you need them?",0,"2025-07-26T12:22:40Z","2025-07-26T12:22:40Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzjZ0BG-husIp91omB4AaABAg",NA,"@worldatmyfingertips7771","Don't watch fake stuff in a lazy way....the chick on the left is talking goofy stuff, you know it's not real 😂😂",0,"2025-07-26T12:39:28Z","2025-07-26T12:40:17Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwRbJVg_JAfNfhtQHd4AaABAg",NA,"@tobiojo6469","AI is messed up",1,"2025-07-26T12:40:45Z","2025-07-26T12:40:45Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgxRYUvRBPa7gV-EbDV4AaABAg",NA,"@RetzyWilliams","Right, because we’ve never seen fake news before 😂",2,"2025-07-26T13:02:35Z","2025-07-26T13:02:35Z","none",TRUE,FALSE
"SRA4brHXBBQ","Ugymodpmf-X5SeB37H54AaABAg",NA,"@duaynecollins9994","Is this AI?",0,"2025-07-26T13:03:47Z","2025-07-26T13:03:47Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwKFFtbaG8tURsxOBV4AaABAg",NA,"@jackfilburne8721","Show me ai news or any major news platform, ill be seeing just as much misinformation either way. 🤔",0,"2025-07-26T13:05:11Z","2025-07-26T13:05:11Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgxHzwM6JRs37752xe54AaABAg",NA,"@jemdreamz","People like synthetic medicine, cleaners, body products, and clothing textiles more and this surprise you?",0,"2025-07-26T13:13:59Z","2025-07-26T13:14:39Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgyMa6RbC-QKOIuWrn94AaABAg",NA,"@RicklessSanchez","Those kids program is out of control.",0,"2025-07-26T13:15:07Z","2025-07-26T13:15:07Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzRE7Im3peLdlLerWl4AaABAg",NA,"@WeaponX-vb6oh","One way to fix this is staying off of the Internet and going back to watching regular TV. One day we will realize how bs social media is.",1,"2025-07-26T13:16:08Z","2025-07-26T13:16:08Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgyVUwnKuZPLYIwSN0Z4AaABAg",NA,"@Zzxxxcvdgjhddjj","Mentality hand me downs of his image. Real intellectual prayers and worship.. wow",0,"2025-07-26T13:19:37Z","2025-07-26T13:19:37Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgyeMWriRKFRIBKZI2F4AaABAg",NA,"@dpharr100","I prefer my non AI lies from NBC",18,"2025-07-26T13:20:10Z","2025-07-26T13:20:10Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgziLbTOjOOI0s1y4V94AaABAg",NA,"@Zzxxxcvdgjhddjj","800,000 thousand years",0,"2025-07-26T13:21:27Z","2025-07-26T13:21:27Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgwryIjaP-czyPZC7IZ4AaABAg",NA,"@dpharr100","Using false footage to accuse Israel of stuff. Like that doesn't happen all the time",0,"2025-07-26T13:22:32Z","2025-07-26T13:22:32Z","none",TRUE,FALSE
NA,"UgwlWfZcHeCf-d6A2Zt4AaABAg.AL19j9XgWWvAL29ITG7cAU","UgwlWfZcHeCf-d6A2Zt4AaABAg","@sontho6995","​@Jesse-and-LilliNot on the front page, have you ever seen an ai video 's title write ""ai video"" or ""not real"".",4,"2025-07-26T13:26:06Z","2025-07-26T13:26:06Z","none",TRUE,TRUE
"SRA4brHXBBQ","Ugy-V8AoiAQ1Gb9G4GN4AaABAg",NA,"@itsamefrank","Congress did this. They allowed the news to lie to us. Just like they allow police to lie to us. This is how coverups and conspiracy theories happen. Our very own government. Now this is what we got. If we cant trust the news or the government to tell the truth then what is next? Our Drs? Our teachers?",0,"2025-07-26T13:29:45Z","2025-07-26T13:30:13Z","none",TRUE,FALSE
"SRA4brHXBBQ","UgzvMKRiHgYLirA1v9t4AaABAg",NA,"@BlueFlyer83","This isn't much different than what the MSM has been doing for years.",0,"2025-07-26T13:31:23Z","2025-07-26T13:31:23Z","none",TRUE,FALSE
