likeCount,reply,word
25,FALSE,第一次
39,FALSE,jgy2023
39,FALSE,jgy
39,FALSE,lanmeiyoupin.net
39,FALSE,mrfunnynewsjiang.com
4,FALSE,渥太华
4,FALSE,渥太华
8,FALSE,靠自己
8,FALSE,予取予求
1,FALSE,男孩子
29,FALSE,實在是
6,FALSE,不知道
11,FALSE,不知道
11,FALSE,會不會
9,FALSE,措手不及
11,FALSE,女朋友
1,FALSE,为什么
4,FALSE,很可惜
1,FALSE,干什么
1,FALSE,不至于
5,FALSE,招架不住
5,FALSE,從天而降
5,FALSE,大喜過望
5,FALSE,受寵若驚
5,FALSE,還是要
5,FALSE,不知道
5,FALSE,人財兩失
0,FALSE,添油加醋
6,FALSE,主持人
2,FALSE,女朋友
29,FALSE,這就是
0,FALSE,轻而易举
0,FALSE,每个人
0,FALSE,威逼利诱
1,FALSE,恐怕會
0,FALSE,高速公路
0,FALSE,注意力
0,FALSE,大学生
1,TRUE,最好能
0,FALSE,感同身受
0,FALSE,矫枉过正
4,FALSE,fabulous
4,FALSE,story
4,FALSE,teller
0,FALSE,大驚小怪
0,FALSE,工程師
0,FALSE,一定是
0,FALSE,大概是
12,TRUE,无欲则刚
2,FALSE,病入膏肓
0,FALSE,價值觀
0,FALSE,一直在
1,FALSE,自私自利
0,FALSE,中国人
0,FALSE,都沒有
1,TRUE,無欲則剛
1,TRUE,欣欣向榮
1,TRUE,敲竹杠
4,TRUE,父母親
0,FALSE,annoying
0,FALSE,factor
0,FALSE,poor
0,FALSE,guy
0,FALSE,fat
0,FALSE,cat's
0,FALSE,death
0,FALSE,death
0,FALSE,people
0,FALSE,pity
0,FALSE,fast
0,FALSE,food
0,FALSE,delivered
0,FALSE,commit
0,FALSE,suicide
0,FALSE,heard
0,FALSE,eat
0,FALSE,china
0,FALSE,currency
0,FALSE,meal
0,FALSE,save
0,FALSE,money
0,FALSE,lover
0,FALSE,online
0,FALSE,signature
0,FALSE,eat
0,FALSE,vegetables
0,FALSE,eat
0,FALSE,mcdonald
0,FALSE,check
0,FALSE,food
0,FALSE,offerings
0,FALSE,realise
0,FALSE,multiple
0,FALSE,food
0,FALSE,business
0,FALSE,delivered
0,FALSE,empty
0,FALSE,faked
0,FALSE,dead
0,FALSE,news
0,FALSE,broke
0,FALSE,people
0,FALSE,pissed
0,FALSE,businesses
0,FALSE,establishment
0,FALSE,agree
0,FALSE,china
0,FALSE,major
0,FALSE,corruption
0,FALSE,saga
0,FALSE,celebrity
0,FALSE,sad
0,FALSE,news
0,FALSE,citizens
0,FALSE,steal
0,FALSE,limelight
0,FALSE,corruption
0,FALSE,saga
0,FALSE,tips
0,FALSE,main
0,FALSE,guys
0,FALSE,girls
0,FALSE,desire
0,FALSE,target
0,FALSE,lover
0,FALSE,convince
0,FALSE,desire
0,FALSE,target
0,FALSE,recommend
0,FALSE,guy
0,FALSE,girl
0,FALSE,money
0,FALSE,lover
0,FALSE,decent
0,FALSE,women
0,FALSE,money
0,FALSE,regularly
0,FALSE,dating
0,FALSE,那句话
0,FALSE,人外有人
0,FALSE,天外有天
0,TRUE,不知道
2,FALSE,肾结石
2,FALSE,没什么
1,TRUE,侵略者
0,TRUE,乌克兰
10,FALSE,很喜歡
10,FALSE,taste
0,FALSE,受害人
0,FALSE,受害人
0,FALSE,派出所
1,FALSE,害人不浅
1,FALSE,真的是
1,FALSE,善男善女
1,FALSE,sadly
1,FALSE,guy
1,FALSE,stupid
1,FALSE,lived
1,FALSE,denial
1,FALSE,我还是
1,FALSE,中国人
1,TRUE,到处都
0,FALSE,主持人
1,FALSE,很喜欢
1,FALSE,女朋友
1,FALSE,也不是
1,FALSE,没拿到
1,FALSE,不知道
1,FALSE,原来是
1,FALSE,任何人
2,FALSE,不需要
0,TRUE,sus
1,FALSE,fruitful
1,FALSE,lesson
1,FALSE,video
1,FALSE,learnt
0,FALSE,过不了
0,FALSE,不需要
1,FALSE,大小便
1,FALSE,真的是
0,TRUE,尼西亚
3,FALSE,在一起
3,FALSE,一定是
3,FALSE,在一起
3,FALSE,在一起
3,FALSE,心甘情愿
3,FALSE,不正常
3,TRUE,为什么
2,FALSE,也可以
3,FALSE,只要是
3,FALSE,都可以
2,FALSE,可以說是
0,TRUE,不知道
0,TRUE,從來不
0,FALSE,抓起来
0,FALSE,不至于
0,FALSE,也不是
0,FALSE,中国人
0,FALSE,为什么
0,FALSE,中国人
1,FALSE,算不上
0,FALSE,不存在
3,FALSE,世界上
1,FALSE,一分钱
1,FALSE,拿回来
5,FALSE,善有善報
5,FALSE,惡有惡報
0,FALSE,受害者
0,FALSE,年輕人
0,FALSE,層出不窮
