likeCount,reply,word
8,FALSE,想不開
8,FALSE,跳河自殺
8,FALSE,年輕人
8,FALSE,不值得
10,FALSE,安息吧
0,FALSE,有些人
53,FALSE,人民幣
3,TRUE,兩回事
1,TRUE,吸血鬼
9,FALSE,也不会
9,FALSE,邋里邋遢
4,FALSE,看起來
49,FALSE,真的是
49,FALSE,也沒有
0,TRUE,真的是
0,TRUE,不應該
344,FALSE,無止盡
344,FALSE,一個人
344,FALSE,說實在的
344,FALSE,真的是
333,FALSE,女孩子
333,FALSE,也不是
333,FALSE,那時候
333,FALSE,也沒有
333,FALSE,可能是
4,TRUE,兩碼子
484,FALSE,麦当劳
484,FALSE,吃不消
4,FALSE,为什么
4,FALSE,受害者
4,FALSE,赤裸裸
0,FALSE,cares
194,FALSE,我看到
7,FALSE,就应该
7,FALSE,不值得
0,TRUE,单方面
3,FALSE,嘆為觀止
0,FALSE,wayne
7,FALSE,真的是
71,FALSE,有沒有
71,FALSE,pua
71,FALSE,人際關係
71,FALSE,無疑是
71,FALSE,面對面
71,FALSE,或許是
71,FALSE,低成本
71,FALSE,應該是
71,FALSE,也沒有
71,FALSE,傾向於
71,FALSE,不知道
71,FALSE,可能是
71,FALSE,配不上
71,FALSE,從頭到尾
71,FALSE,為什麼
71,FALSE,不知道
71,FALSE,很可能
71,FALSE,不知道
71,FALSE,確實是
71,FALSE,看不出
71,FALSE,就應該
71,FALSE,保不住
71,FALSE,絕大部分
71,FALSE,不擇手段
71,FALSE,也沒有
71,FALSE,每一個
71,FALSE,不知道
71,FALSE,心裡有數
71,FALSE,不知道
71,FALSE,越來越
1,FALSE,不需要
1,FALSE,可能會
402,FALSE,還不如
402,FALSE,受不了
402,FALSE,這件事
402,FALSE,尤其是
402,FALSE,emo
402,FALSE,一個人
402,FALSE,確實是
402,FALSE,一個人
402,FALSE,說不定
402,FALSE,還不如
402,FALSE,而不是
402,FALSE,一個人
402,FALSE,這件事
402,FALSE,覺得很
27,FALSE,不應該
5,FALSE,中国人
36,FALSE,麦当劳
0,TRUE,看不见
0,TRUE,已经有
10,TRUE,實在是
10,TRUE,說清楚
10,TRUE,來不及
32,FALSE,受害者
32,FALSE,主要是
32,FALSE,放不開
2,FALSE,受害者
2,FALSE,看不到
0,TRUE,受害者
1,FALSE,不知道
1,FALSE,是不是
1,FALSE,應該會
17,FALSE,不喜歡
17,FALSE,不喜歡
17,FALSE,而不是
17,FALSE,若即若離
51,TRUE,就应该
2,FALSE,肯定是
2,FALSE,看不起
0,FALSE,死不足惜
1,TRUE,主要是
140,FALSE,不平衡
140,FALSE,搞清楚
140,FALSE,在一起
1,FALSE,从小就
26,TRUE,另一方面
0,TRUE,还真是
1,FALSE,應該是
1,FALSE,想不開
3,TRUE,人民幣
51,TRUE,tz6nu
2,TRUE,而不是
2,TRUE,兩回事
2,TRUE,btw
2,TRUE,空包彈
0,TRUE,觉得很
0,TRUE,归还给
0,TRUE,狗血淋头
61,TRUE,b6m
61,TRUE,害人害己
10,FALSE,真的是
10,FALSE,可能是
10,FALSE,低姿态
10,FALSE,尤其是
10,FALSE,也没有
10,FALSE,pua
10,FALSE,已经有
10,FALSE,导火索
1,TRUE,的确是
2,FALSE,真的是
2,FALSE,大快人心
0,TRUE,x8y
1,TRUE,不会有
11,FALSE,真的是
6,TRUE,有沒有
0,TRUE,5.20
0,TRUE,舍不得
0,TRUE,不值得
0,FALSE,可能是
0,FALSE,没想到
38,TRUE,tz6nu
41,TRUE,不適合
41,TRUE,不太會
41,TRUE,也不會
0,TRUE,b6m
0,TRUE,不知道
51,FALSE,也沒有
51,FALSE,看起來
51,FALSE,看起來
51,FALSE,也不是
51,FALSE,也不能
51,FALSE,也會有
51,FALSE,是不是
51,FALSE,簡單說
51,FALSE,也不能
51,FALSE,看起來
51,FALSE,也不會
51,FALSE,受委屈
51,FALSE,想不開
51,FALSE,有沒有
51,FALSE,而不是
51,FALSE,到底是
51,FALSE,我認為
51,FALSE,真的是
51,FALSE,麥當勞
27,TRUE,回老家
27,TRUE,pua
27,TRUE,可能性
27,TRUE,也沒有
27,TRUE,適婚年齡
27,TRUE,導火索
27,TRUE,可能性
20,FALSE,活不下去
59,FALSE,真的是
0,FALSE,wayne
4,FALSE,占便宜
0,FALSE,為什麼
0,FALSE,想不開
0,FALSE,自然而然
1,TRUE,一見鍾情
1,TRUE,傾家蕩產
4,FALSE,一輩子
4,FALSE,還是要
4,FALSE,就不能
4,FALSE,一個人
4,FALSE,一個人
1,TRUE,v6x
104,FALSE,沒想到
0,FALSE,觉得很
18,TRUE,不願意
10,TRUE,不需要
138,FALSE,說實話
138,FALSE,走下去
138,FALSE,頂多是
138,FALSE,這口氣
138,FALSE,大可不必
138,FALSE,一個人
11,TRUE,不知道
5,FALSE,注意力
7,FALSE,搖錢樹
3,TRUE,tz6nu
3,TRUE,退回去
13,TRUE,看起來
13,TRUE,不知道
13,TRUE,也不是
13,TRUE,不合理
13,TRUE,單方面
13,TRUE,不知道
0,TRUE,fw4dl
3,TRUE,中国人
5,TRUE,不至於
8,FALSE,遠距離
8,FALSE,不知道
8,FALSE,感受到
8,FALSE,麥當勞
8,FALSE,做什麼
4,TRUE,家務事
8,FALSE,沒想到
8,FALSE,不小心
8,FALSE,沒想到
8,FALSE,十惡不赦
8,FALSE,貪得無厭
0,TRUE,受害者
0,TRUE,不出來
6,TRUE,fw4dl
6,TRUE,人民幣
6,TRUE,1.2
6,TRUE,新台幣
0,FALSE,嚇一跳
0,FALSE,庙堂之上
0,FALSE,奴颜婢膝
0,TRUE,d8c
4,FALSE,僅僅是
1,FALSE,在一起
0,TRUE,可以說是
0,TRUE,看起來
0,TRUE,也沒有
0,TRUE,九個月
0,TRUE,只看到
0,TRUE,不知道
0,TRUE,實際情況
0,TRUE,可能是
0,TRUE,可能是
0,TRUE,不知道
0,TRUE,人民幣
0,TRUE,新台幣
0,TRUE,不值得
0,TRUE,不久就
0,TRUE,也沒有
0,TRUE,討價還價
0,TRUE,扣帽子
0,TRUE,讨价还价
8,FALSE,不知道
12,TRUE,b6m
12,TRUE,有沒有
12,TRUE,差不多
12,TRUE,並沒有
3,FALSE,真的是
26,TRUE,无妄之灾
43,TRUE,真實性
43,TRUE,主要是
43,TRUE,忍無可忍
0,FALSE,真的是
0,FALSE,首先是
0,FALSE,一部分
0,FALSE,一部分
0,FALSE,一定是
0,FALSE,看得出
0,FALSE,第二个
0,FALSE,youtube
0,FALSE,三五成群
0,TRUE,不知道
0,TRUE,大事化小
0,FALSE,找不到
0,FALSE,能不能
0,FALSE,尤其是
11,FALSE,可能是
11,FALSE,可能是
11,FALSE,多少錢
11,FALSE,在一起
11,FALSE,男朋友
0,FALSE,謹言慎行
0,FALSE,不知情
0,FALSE,喜新厌旧
0,FALSE,世界上
0,FALSE,为什么
0,FALSE,全世界
1,FALSE,可能會
9,FALSE,在一起
9,FALSE,面對現實
9,FALSE,走下去
14,FALSE,看起來
0,FALSE,將來會
17,TRUE,每個人
17,TRUE,多多少少
17,TRUE,真的是
17,TRUE,不公平
1,FALSE,這件事
1,FALSE,不然就
1,FALSE,覺得很
1,FALSE,一面倒
0,FALSE,好像是
1,FALSE,不知道
1,FALSE,都沒有
0,FALSE,有沒有
0,FALSE,不應該
0,FALSE,有權有勢
1,FALSE,小伙子
1,FALSE,一輩子
1,FALSE,都沒有
1,FALSE,還不如
1,FALSE,一定是
1,FALSE,不管是
1,FALSE,不管是
1,TRUE,為什麼
1,TRUE,一直在
13,TRUE,另一邊
13,TRUE,卻沒有
32,FALSE,家庭的
32,FALSE,家庭的
32,FALSE,也不能
0,FALSE,說來說去
3,FALSE,仙人跳
3,FALSE,主要是
3,FALSE,尤其是
3,FALSE,一部分
3,FALSE,一部分
3,FALSE,也就是说
3,FALSE,冷静下来
3,FALSE,不在乎
8,TRUE,另一邊
8,TRUE,12h
8,TRUE,真的是
9,FALSE,不可能
9,FALSE,有沒有
5,FALSE,可能性
5,FALSE,谈得来
5,FALSE,在一起
5,FALSE,沉迷于
2,FALSE,算進去
2,FALSE,不公平
74,FALSE,跳河自盡
74,FALSE,不應該
74,FALSE,我認為
74,FALSE,沒什麼
74,FALSE,反而是
74,FALSE,我認為
1,TRUE,而不是
2,FALSE,wayne
2,FALSE,越来越
0,FALSE,字里行间
2,TRUE,最好是
2,TRUE,最好是
2,TRUE,慢慢地
0,FALSE,或许是
0,FALSE,多方面
2,FALSE,每一个人
2,FALSE,女朋友
2,FALSE,恐怕是
2,FALSE,昧着良心
2,FALSE,不择手段
2,FALSE,的确是
2,FALSE,每一个人
2,FALSE,陌生人
2,FALSE,陌生人
2,FALSE,于事无补
2,FALSE,为什么
2,FALSE,雪中送炭
0,TRUE,一大堆
0,TRUE,离不开
0,TRUE,怎么说
0,TRUE,pua
0,TRUE,pua
0,TRUE,每个人
0,TRUE,成年人
0,TRUE,什么时候
0,TRUE,一大堆
0,TRUE,会不会
0,TRUE,在一起
38,TRUE,可能是
7,FALSE,另一種
0,FALSE,家庭的
17,TRUE,在一起
2,FALSE,女朋友
1,FALSE,一千塊
1,FALSE,都沒有
27,TRUE,的确是
0,FALSE,看一下
0,FALSE,不喜歡
0,FALSE,做什麼
13,TRUE,真實性
13,TRUE,多數人
13,TRUE,少數人
57,FALSE,coser
57,FALSE,男朋友
225,FALSE,一部分
225,FALSE,漠不關心
225,FALSE,為什麼
225,FALSE,為什麼
0,FALSE,省吃俭用
0,FALSE,不会有
0,FALSE,单方面
0,FALSE,也不会
0,FALSE,穷小子
5,FALSE,不知道
1,FALSE,看起來
1,FALSE,不出來
1,FALSE,到底有
1,FALSE,另一種
1,FALSE,也就是
1,FALSE,這麼一來
1,FALSE,都沒有
14,TRUE,一直在
19,TRUE,pua
19,TRUE,死者家屬
19,TRUE,並不是
19,TRUE,不喜歡
19,TRUE,終究是
1,FALSE,女朋友
0,FALSE,youtube
2,FALSE,大部分
0,TRUE,不會有
0,TRUE,屢見不鮮
0,FALSE,不一定
0,FALSE,不一定
0,FALSE,確實是
4,FALSE,當事人
2,FALSE,想不開
50,TRUE,pua
0,FALSE,wayne
3,TRUE,在一起
14,TRUE,為什麼
14,TRUE,為什麼
4,FALSE,coser
4,FALSE,shi
0,FALSE,沉迷于
0,FALSE,青少年
0,TRUE,一部分
0,TRUE,pua
25,TRUE,只不過
3,TRUE,不正常
0,FALSE,biss
63,FALSE,為什麼
63,FALSE,女朋友
63,FALSE,女朋友
63,FALSE,養不起
63,FALSE,在一起
63,FALSE,看不見
63,FALSE,摸不著
63,FALSE,遠距離
63,FALSE,不願意
63,FALSE,不太好
63,FALSE,命中注定
63,FALSE,為什麼
63,FALSE,同性戀
63,FALSE,不下去
63,FALSE,為什麼
63,FALSE,真相大白
0,FALSE,為什麼
32,FALSE,這件事
32,FALSE,在一起
32,FALSE,得不到
32,FALSE,一件事
32,FALSE,遠距離
32,FALSE,有沒有
32,FALSE,十幾塊
32,FALSE,說真的
32,FALSE,來不及
32,FALSE,告別式
32,FALSE,不適合
32,FALSE,這件事
4,TRUE,或者是
4,TRUE,還願意
17,TRUE,到底是
15,FALSE,卻不是
15,FALSE,留後路
15,FALSE,主要是
15,FALSE,不健康
15,FALSE,也不是
15,FALSE,只看到
0,FALSE,当然是
0,FALSE,尤其是
0,FALSE,大屠杀
0,FALSE,数不清
0,FALSE,巴勒斯坦
0,FALSE,不由得
1,FALSE,靠自己
1,FALSE,自作多情
1,FALSE,省吃俭用
2,TRUE,u8y
4,TRUE,麦当劳
4,TRUE,那几个
0,TRUE,几万块
0,TRUE,麦当劳
0,TRUE,而不是
4,TRUE,有些人
4,TRUE,成年人
3,TRUE,j1j
1,FALSE,男男女女
2,TRUE,而不是
0,FALSE,年紀輕輕
1,FALSE,應該是
0,FALSE,這件事
0,FALSE,單方面
0,FALSE,一會兒
0,FALSE,真的是
0,FALSE,這件事
0,FALSE,完完全全
0,FALSE,不完全
2,FALSE,遠距離
0,FALSE,大部分
0,FALSE,都不是
0,FALSE,一回事
28,TRUE,最主要
28,TRUE,從此以後
28,TRUE,舉例來說
28,TRUE,三個月
28,TRUE,三個月
28,TRUE,在一起
28,TRUE,甜甜蜜蜜
28,TRUE,手牽手
28,TRUE,把這兩
28,TRUE,拼了命
28,TRUE,最主要
28,TRUE,從此以後
28,TRUE,跳下去
28,TRUE,也就是
28,TRUE,40.6
28,TRUE,人民幣
28,TRUE,最主要
28,TRUE,也就是說
28,TRUE,看不到
28,TRUE,都沒有
28,TRUE,男女平等
28,TRUE,可不可以
10,TRUE,最主要
10,TRUE,從此以後
10,TRUE,舉例來說
10,TRUE,三個月
10,TRUE,三個月
10,TRUE,在一起
10,TRUE,甜甜蜜蜜
10,TRUE,手牽手
10,TRUE,把這兩
10,TRUE,拼了命
10,TRUE,最主要
10,TRUE,從此以後
10,TRUE,跳下去
10,TRUE,也就是
10,TRUE,40.6
10,TRUE,人民幣
10,TRUE,最主要
10,TRUE,也就是說
10,TRUE,看不到
10,TRUE,都沒有
10,TRUE,男女平等
10,TRUE,可不可以
16,TRUE,跳下去
16,TRUE,跳下去
16,TRUE,40.6
16,TRUE,人民幣
16,TRUE,都可以
0,FALSE,也不是
1,FALSE,不管是
9,TRUE,轉來轉去
9,TRUE,不公平
9,TRUE,從來沒有
9,TRUE,不知道
9,TRUE,半斤八兩
1,TRUE,實際上
1,TRUE,人民幣
1,TRUE,一天到晚
0,TRUE,實際上
0,TRUE,人民幣
0,TRUE,一天到晚
0,TRUE,人民幣
0,TRUE,一天到晚
0,TRUE,一天到晚
0,FALSE,亲姐姐
1,TRUE,實際上
1,TRUE,人民幣
1,TRUE,一天到晚
8,TRUE,實際上
8,TRUE,人民幣
8,TRUE,一天到晚
1,TRUE,搞清楚
1,TRUE,幾句話
1,TRUE,都沒有
1,TRUE,來來回回
0,FALSE,其實是
0,FALSE,coser
1,FALSE,好像是
0,TRUE,都可以
2,FALSE,莫名其妙
2,FALSE,女孩子
0,TRUE,大部分
1,TRUE,几千块
0,TRUE,不甘心
0,TRUE,为什么
0,FALSE,有意義
52,TRUE,不知道
52,TRUE,不會有
52,TRUE,一定會
52,TRUE,cosplayer
52,TRUE,觀察到
52,TRUE,大多數
52,TRUE,這件事
52,TRUE,約法三章
52,TRUE,只看到
52,TRUE,沒辦法
52,TRUE,旁觀者
52,TRUE,incel
52,TRUE,這件事
0,FALSE,有沒有
0,FALSE,怎麼回事
0,FALSE,不只是
12,TRUE,謀殺案
2,FALSE,一直在
2,FALSE,沒甚麼
12,TRUE,没想到
2,FALSE,私房錢
2,FALSE,動手動腳
2,FALSE,會心一笑
2,FALSE,有沒有
2,FALSE,傳統觀念
2,FALSE,予取予求
2,FALSE,13.6
2,FALSE,還不是
2,FALSE,我知道
2,FALSE,我也不
2,FALSE,小夥子
2,FALSE,竟然是
2,FALSE,社會風氣
2,FALSE,並不是
2,FALSE,我認為
0,FALSE,不会有
1,FALSE,說真的
1,FALSE,有時候
1,FALSE,沒什麼
1,FALSE,太好了
1,FALSE,rip
0,FALSE,覺得很
4,FALSE,作繭自縛
4,FALSE,這件事
0,FALSE,可能會
0,FALSE,亂丟垃圾
0,FALSE,尤其是
0,FALSE,不曉得
0,TRUE,這一點
0,FALSE,轟轟烈烈
0,FALSE,coser
0,FALSE,查不到
4,TRUE,每個人
4,TRUE,多少錢
4,TRUE,可能是
4,TRUE,這樣會
0,FALSE,這件事
3,TRUE,出自於
3,TRUE,各取所需
3,TRUE,家財萬貫
3,TRUE,會不會
3,TRUE,演變成
3,TRUE,只剩下
0,TRUE,u7n
0,TRUE,男男女女
3,TRUE,vj3pu8lg9e
3,TRUE,pua
3,TRUE,得不到
3,TRUE,噓寒問暖
3,TRUE,搖起來
0,TRUE,吸血鬼
1,TRUE,倒不是
1,TRUE,就应该
1,FALSE,女朋友
1,FALSE,這件事
0,FALSE,峰迴路轉
0,FALSE,pua
0,FALSE,les
0,TRUE,受害人
0,FALSE,guy
0,FALSE,silly
0,FALSE,play
0,FALSE,games
0,FALSE,restart
0,FALSE,start
0,FALSE,game
0,FALSE,gameeeeeee
1,FALSE,划清界限
0,TRUE,確實是
1,TRUE,新臺幣
1,TRUE,沒什麼
1,TRUE,我認為
1,TRUE,應該是
1,TRUE,在一起
10,TRUE,是不是
10,TRUE,第一次
0,FALSE,tmd
0,FALSE,中国人
1,TRUE,一定會
1,TRUE,肯定會
1,TRUE,烏煙瘴氣
1,TRUE,沒什麼
1,TRUE,差不多
1,TRUE,甩不掉
0,FALSE,是不是
0,FALSE,不知道
0,FALSE,会不会
0,FALSE,对不起
1,FALSE,得不到
1,FALSE,算進去
1,FALSE,基本上
1,FALSE,大部分
1,FALSE,這件事
11,TRUE,一部分
0,FALSE,從頭到尾
0,FALSE,一窩風
0,FALSE,抱不平
0,FALSE,抱不平
0,TRUE,u7n
0,TRUE,格式化
2,TRUE,女朋友
0,TRUE,到底有
0,FALSE,为什么
0,FALSE,pua
0,FALSE,怪不得
0,FALSE,不负责任
0,FALSE,怎么说
0,FALSE,真的是
1,TRUE,沒辦法
5,FALSE,也不會
5,FALSE,還是會
5,FALSE,反過來
5,FALSE,伸張正義
5,FALSE,烏煙瘴氣
5,FALSE,看得出來
5,FALSE,是不是
5,FALSE,一句話
5,FALSE,片面之詞
3,TRUE,所有權
1,TRUE,r6p
1,TRUE,憤憤不平
0,TRUE,u7n
1,TRUE,反而是
1,TRUE,受害者
0,FALSE,妖魔鬼怪
9,TRUE,c3i
9,TRUE,很簡單
9,TRUE,就不是
9,TRUE,沒道理
0,TRUE,r6p
0,TRUE,只看到
0,TRUE,從頭到尾
0,TRUE,一面之詞
0,TRUE,只看到
0,TRUE,說真的
0,TRUE,女朋友
0,TRUE,不平等
0,TRUE,女朋友
0,TRUE,看電影
0,TRUE,爆米花
0,TRUE,也不是
2,FALSE,陌生人
2,FALSE,大概是
2,FALSE,明哲保身
2,FALSE,依然是
0,FALSE,都沒有
0,TRUE,人民幣
7,TRUE,channel
7,TRUE,從頭到尾
1,TRUE,不公平
14,TRUE,不知道
14,TRUE,未成年
14,TRUE,女孩子
14,TRUE,跳河自杀
0,TRUE,79.1
0,TRUE,29.7
1,TRUE,自私自利
1,TRUE,每个人
1,TRUE,既然是
1,TRUE,能不能
0,FALSE,受害者
1,TRUE,t2f
0,FALSE,对不对
0,FALSE,我看到
0,FALSE,做生意
0,FALSE,一件事
0,FALSE,一直在
0,FALSE,一厢情愿
0,FALSE,在一起
0,FALSE,不正常
0,FALSE,我看到
0,FALSE,atm
0,FALSE,受不了
0,FALSE,不在乎
0,FALSE,开玩笑
0,FALSE,第二个
0,FALSE,第三个
2,TRUE,有些人
2,TRUE,有些人
0,TRUE,为什么
0,TRUE,中国人
0,TRUE,不得不
0,FALSE,不知道
0,FALSE,瞧不起
2,TRUE,合情合理
2,TRUE,不知道
2,TRUE,活下去
2,TRUE,女朋友
0,TRUE,e4f
0,TRUE,禁不起
0,TRUE,不需要
0,TRUE,5.21
0,FALSE,尤其是
0,FALSE,年紀輕輕
0,FALSE,源源不斷
0,FALSE,萬念俱灰
0,FALSE,最適合
0,FALSE,時機成熟
0,FALSE,比比皆是
0,TRUE,能不能
0,TRUE,能不能
0,TRUE,e4f
1,FALSE,13.6
1,FALSE,而不是
0,FALSE,atm
0,TRUE,只不过
1,TRUE,中国人
1,TRUE,一個人
1,TRUE,重男輕女
1,TRUE,不平衡
1,TRUE,力不足
1,TRUE,這就是
1,TRUE,多方面
1,TRUE,一方面
1,TRUE,一方面
1,TRUE,撐下去
5,TRUE,判斷力
5,TRUE,為什麼
0,TRUE,想出去
0,TRUE,e4f
0,FALSE,能不能
0,FALSE,站起來
0,FALSE,不完全
1,TRUE,大部分
0,TRUE,不知道
0,TRUE,多少钱
1,TRUE,推心置腹
1,TRUE,惹不起
0,TRUE,c3i
0,FALSE,不平等
0,FALSE,一件事
0,FALSE,一件事
0,TRUE,就算是
0,FALSE,麥當勞
0,FALSE,麥當勞
0,TRUE,也不是
0,FALSE,才會有
0,FALSE,並不是
0,FALSE,表面上
1,FALSE,盲目的
1,FALSE,是不是
0,TRUE,cpu
0,TRUE,看不慣
0,TRUE,自以為是
0,TRUE,也不是
0,TRUE,第一次
0,TRUE,atm
0,TRUE,從來不
0,FALSE,打抱不平
0,FALSE,多少錢
0,FALSE,千里迢迢
0,FALSE,虧心事
0,FALSE,也可以
0,FALSE,真的是
0,FALSE,不出去
4,TRUE,消費者
0,TRUE,消費者
1,FALSE,任何人
1,FALSE,無止盡
1,FALSE,只要是
1,FALSE,任何人
1,FALSE,我認為
1,FALSE,為什麼
1,FALSE,合情合理
1,FALSE,怎麼樣
1,FALSE,也沒有
0,FALSE,就不是
0,TRUE,u7n
1,TRUE,女朋友
1,TRUE,都应该
0,FALSE,不知道
0,FALSE,也不是
0,FALSE,也没有
0,TRUE,水泄不通
0,FALSE,這件事
3,TRUE,實在是
1,FALSE,一直在
1,FALSE,從頭到尾
1,FALSE,不值得
0,FALSE,說穿了
0,FALSE,抗壓性
0,FALSE,都還沒
0,TRUE,od1c
0,FALSE,加拿大
0,FALSE,留学生
1,FALSE,为什么
0,FALSE,坦白说
0,FALSE,受不了
0,FALSE,真的是
0,FALSE,只不过
0,FALSE,高抬貴手
0,FALSE,大部分
0,FALSE,人際關係
0,FALSE,不值得
0,FALSE,有沒有
0,FALSE,人際關係
0,FALSE,感同身受
0,FALSE,最好的
0,FALSE,麥當勞
0,FALSE,不適合
0,FALSE,不下去
0,FALSE,在一起
0,FALSE,在一起
0,FALSE,旁觀者
0,FALSE,指手畫腳
0,FALSE,適當的
0,TRUE,也不是
0,TRUE,爭口氣
0,TRUE,知名度
0,TRUE,確實是
0,FALSE,门当户对
0,FALSE,會不會
0,FALSE,為什麼
0,FALSE,才可以
0,FALSE,偷工減料
0,FALSE,尤其是
0,FALSE,單方面
0,FALSE,不一定
0,FALSE,就不會
0,FALSE,也會有
0,FALSE,走下坡
0,FALSE,就不會
0,TRUE,t2f
1,TRUE,无所谓
1,TRUE,从来没有
1,TRUE,一分钱
0,TRUE,推来推去
1,TRUE,一分钱
1,TRUE,情有可原
1,TRUE,也没有
0,TRUE,怎麼會
1,TRUE,u7n
1,TRUE,r8o
0,TRUE,不存在
0,TRUE,追究责任
0,TRUE,未成年
0,TRUE,fatcat
0,TRUE,一輩子
1,TRUE,不太會
1,TRUE,從來不
1,FALSE,从小就
1,FALSE,不知道
1,FALSE,寄托在
1,FALSE,然后就
0,FALSE,也不能
0,TRUE,有沒有
0,FALSE,好几天
1,TRUE,bh5ud
0,FALSE,真的是
0,FALSE,一大堆
0,TRUE,一點也不
0,TRUE,就不是
0,FALSE,人民幣
0,FALSE,79.9
0,TRUE,真的是
2,TRUE,這件事
2,TRUE,是不是
0,TRUE,都沒有
0,TRUE,單方面
0,TRUE,確實是
0,TRUE,不負責任
0,TRUE,這件事
0,TRUE,沒什麼
0,TRUE,大部分
0,TRUE,還算是
0,TRUE,大部分
0,TRUE,大部分
0,TRUE,確實是
0,TRUE,無能為力
0,TRUE,深思熟慮
0,TRUE,這件事
0,TRUE,而不是
0,TRUE,不知情
0,TRUE,劊子手
0,TRUE,喜聞樂見
0,TRUE,到底有
0,TRUE,我也不
0,TRUE,可能是
0,TRUE,可能是
0,TRUE,不予置評
0,TRUE,不講道理
0,TRUE,最好的
0,TRUE,偷雞不著
0,TRUE,高材生
0,FALSE,找不到
0,FALSE,雙魚座
